name,lat,lon,addr:city,tower:construction,tower:type,tourism,height,building,wikipedia,charge,start_date,access,surveillance,man_made,darkness_value,falchi_category
Unnamed POI,49.2211915,16.539408,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.1642091,Zelená (Silné znečištění)
Unnamed POI,49.1511434,14.7254183,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.11399531,Modrá (Mírné znečištění)
Unnamed POI,49.3766854,13.0860477,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.092796534,Modrá (Mírné znečištění)
Unnamed POI,49.1777575,16.634751,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.143803,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2233855,16.5868274,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.1993527,Žlutá (Velmi silné znečištění)
Unnamed POI,48.9820679,14.4915245,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.6549842,Žlutá (Velmi silné znečištění)
Unnamed POI,48.9819636,14.4915406,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.6549842,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2472734,16.580841,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.2540605,Zelená (Silné znečištění)
Unnamed POI,50.0364818,14.3606524,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,2.2606819,Žlutá (Velmi silné znečištění)
Unnamed POI,50.0231835,15.20425,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.3114641,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2068356,16.6944586,Unknown,Unknown,Unknown,Unknown,7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.043622,Zelená (Silné znečištění)
Unnamed POI,48.8079354,14.3190912,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,0.42393446,Tmavě zelená (Znečištěná)
Unnamed POI,48.8123633,14.3166855,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.42393446,Tmavě zelená (Znečištěná)
Unnamed POI,48.9864645,14.4882588,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.6549842,Žlutá (Velmi silné znečištění)
Unnamed POI,48.9864613,14.488172,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.6549842,Žlutá (Velmi silné znečištění)
Unnamed POI,49.0163627,13.9846475,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.25098658,Světle modrá (Střední znečištění)
Unnamed POI,48.9833631,14.4858891,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.6549842,Žlutá (Velmi silné znečištění)
Unnamed POI,49.0915879,18.0278293,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.16466136,Světle modrá (Střední znečištění)
Unnamed POI,50.0923483,14.4112722,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,4.610816,Oranžová (Extrémní znečištění)
Unnamed POI,50.0932355,14.413502,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,4.610816,Oranžová (Extrémní znečištění)
Unnamed POI,50.0924075,14.4114767,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,4.610816,Oranžová (Extrémní znečištění)
Unnamed POI,50.0923864,14.4114525,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,4.610816,Oranžová (Extrémní znečištění)
Unnamed POI,50.0932381,14.4135097,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,4.610816,Oranžová (Extrémní znečištění)
Unnamed POI,50.3631849,13.3003168,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.2476126,Světle modrá (Střední znečištění)
Chalupníkova lavička,49.5589716,16.3271556,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.09268056,Modrá (Mírné znečištění)
Unnamed POI,49.6981753,13.3549342,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,0.7217281,Zelená (Silné znečištění)
Unnamed POI,50.0771311,15.8114839,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.46249038,Tmavě zelená (Znečištěná)
Unnamed POI,50.1463333,17.2672151,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0636642,Tmavě modrá (Slabé znečištění)
Orlí skála,49.7231639,17.7316449,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.12130529,Modrá (Mírné znečištění)
Unnamed POI,50.2311934,14.0935023,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.6563733,Zelená (Silné znečištění)
Unnamed POI,49.1818094,16.6062828,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.974759,Oranžová (Extrémní znečištění)
Unnamed POI,50.1077242,14.5335771,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,2.9469404,Oranžová (Extrémní znečištění)
Unnamed POI,50.0803616,15.8080363,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.4305247,Tmavě zelená (Znečištěná)
Unnamed POI,50.0805659,15.8078169,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.4305247,Tmavě zelená (Znečištěná)
Unnamed POI,50.0802205,15.8137215,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.40837535,Tmavě zelená (Znečištěná)
Unnamed POI,50.0404002,15.7715723,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.9608581,Žlutá (Velmi silné znečištění)
Unnamed POI,50.0408559,15.7701742,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.9608581,Žlutá (Velmi silné znečištění)
Unnamed POI,49.8676163,16.3117396,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.38814458,Tmavě zelená (Znečištěná)
Vyhlídka Šibeňák,50.6460084,15.2591175,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.301392,Světle modrá (Střední znečištění)
Unnamed POI,49.1800951,16.6053924,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.974759,Oranžová (Extrémní znečištění)
Unnamed POI,49.180104,16.605385,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.974759,Oranžová (Extrémní znečištění)
Unnamed POI,50.0125763,15.7706054,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.0841339,Zelená (Silné znečištění)
Unnamed POI,50.0124103,15.7705795,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.76688766,Zelená (Silné znečištění)
Unnamed POI,49.222878,16.5920372,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.224783,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2229029,16.5920406,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.224783,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2187009,16.589316,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.3675947,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2285082,16.5812045,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.128194,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2285181,16.5812435,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.128194,Žlutá (Velmi silné znečištění)
Unnamed POI,50.1022129,14.6756404,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,0.90021634,Zelená (Silné znečištění)
Unnamed POI,50.1022103,14.6756462,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,0.90021634,Zelená (Silné znečištění)
Unnamed POI,49.4145428,16.5825081,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,0.30046436,Světle modrá (Střední znečištění)
Unnamed POI,50.0110288,15.8131551,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.62530595,Tmavě zelená (Znečištěná)
Unnamed POI,50.0112256,15.8126223,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.62530595,Tmavě zelená (Znečištěná)
Unnamed POI,49.0747224,14.4525927,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.20427214,Světle modrá (Střední znečištění)
Unnamed POI,50.0744499,14.4038694,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,4.2668343,Oranžová (Extrémní znečištění)
Unnamed POI,50.0740556,14.4022026,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,4.2668343,Oranžová (Extrémní znečištění)
Unnamed POI,50.0944905,14.4325335,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,5.0469403,Oranžová (Extrémní znečištění)
Unnamed POI,50.0718155,14.4029238,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,4.2668343,Oranžová (Extrémní znečištění)
Unnamed POI,50.0812335,14.4047739,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,4.3506646,Oranžová (Extrémní znečištění)
Unnamed POI,50.0735134,14.4036587,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,4.2668343,Oranžová (Extrémní znečištění)
Unnamed POI,50.071252,14.4040718,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,4.2668343,Oranžová (Extrémní znečištění)
Unnamed POI,50.0704371,14.4028937,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,4.0587354,Oranžová (Extrémní znečištění)
Unnamed POI,50.073501,14.4036834,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,4.2668343,Oranžová (Extrémní znečištění)
Unnamed POI,49.2242732,16.5850653,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.1993527,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2185774,16.5869005,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,2.3675947,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2186291,16.5770792,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.1772795,Žlutá (Velmi silné znečištění)
Unnamed POI,49.3038146,16.4849941,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.33477342,Tmavě zelená (Znečištěná)
Unnamed POI,49.2226857,16.5873102,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.1993527,Žlutá (Velmi silné znečištění)
Unnamed POI,49.837107,18.2937093,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,2.733443,Oranžová (Extrémní znečištění)
Unnamed POI,49.2268971,16.5851743,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.1993527,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2274701,16.5848703,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.1993527,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2272408,16.584988,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.1993527,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2268849,16.5851707,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.1993527,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2272289,16.5849975,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.1993527,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2735142,16.9735288,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,0.4804718,Tmavě zelená (Znečištěná)
Unnamed POI,49.276434,16.9974574,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,0.7444533,Zelená (Silné znečištění)
Unnamed POI,49.6516432,18.7559224,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.25263122,Světle modrá (Střední znečištění)
Unnamed POI,49.0466282,16.3184696,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.26693645,Světle modrá (Střední znečištění)
Unnamed POI,48.8868307,14.5442454,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.16576234,Světle modrá (Střední znečištění)
Unnamed POI,48.8334814,14.2967727,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.23745644,Světle modrá (Střední znečištění)
Unnamed POI,48.8318405,14.2901117,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.20324719,Světle modrá (Střední znečištění)
Unnamed POI,49.2465493,14.8852862,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.089595504,Modrá (Mírné znečištění)
Unnamed POI,50.0582111,15.7494297,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.2567744,Zelená (Silné znečištění)
Unnamed POI,50.0526832,15.738579,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.2698343,Zelená (Silné znečištění)
Unnamed POI,50.0503707,15.7403336,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.2698343,Zelená (Silné znečištění)
Unnamed POI,50.0498737,15.7420454,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.4471613,Žlutá (Velmi silné znečištění)
Unnamed POI,50.0651902,14.6946569,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.66955316,Zelená (Silné znečištění)
Unnamed POI,49.1144685,15.0259897,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.19541064,Světle modrá (Střední znečištění)
Unnamed POI,50.001295,15.3383262,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.24098282,Světle modrá (Střední znečištění)
Unnamed POI,50.0099028,15.2929821,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.31920162,Světle modrá (Střední znečištění)
Unnamed POI,49.5351187,15.354529,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,0.30560392,Světle modrá (Střední znečištění)
Unnamed POI,49.5440976,15.3547484,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,0.37125382,Tmavě zelená (Znečištěná)
Unnamed POI,49.544018,15.3548042,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,0.37125382,Tmavě zelená (Znečištěná)
Unnamed POI,49.5440196,15.3551613,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,0.37125382,Tmavě zelená (Znečištěná)
Unnamed POI,49.5440656,15.3544587,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,0.37125382,Tmavě zelená (Znečištěná)
Unnamed POI,49.5442428,15.3541862,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,0.37125382,Tmavě zelená (Znečištěná)
Unnamed POI,49.2254069,16.5940567,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.224783,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2252211,16.5941733,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.224783,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2274872,16.5921069,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.224783,Žlutá (Velmi silné znečištění)
Unnamed POI,50.0378256,15.7796424,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.8224343,Žlutá (Velmi silné znečištění)
Unnamed POI,49.9485807,15.5822738,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.15419734,Modrá (Mírné znečištění)
Unnamed POI,49.4250635,17.9003562,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.15826954,Modrá (Mírné znečištění)
Unnamed POI,49.4222783,17.8968278,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.15386072,Modrá (Mírné znečištění)
Unnamed POI,48.8757813,16.8862644,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.1830787,Světle modrá (Střední znečištění)
Vyhlídka na samotě u lesa,48.7506064,14.3054596,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.08477039,Modrá (Mírné znečištění)
Unnamed POI,49.5237197,17.5762322,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,camera,surveillance,0.47050023,Tmavě zelená (Znečištěná)
Unnamed POI,49.5241203,17.5762315,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,camera,surveillance,0.47050023,Tmavě zelená (Znečištěná)
Unnamed POI,49.5238418,17.5762321,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,camera,surveillance,0.47050023,Tmavě zelená (Znečištěná)
Unnamed POI,49.5239998,17.576232,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,camera,surveillance,0.47050023,Tmavě zelená (Znečištěná)
Unnamed POI,49.2243631,15.3367514,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.064431414,Tmavě modrá (Slabé znečištění)
Unnamed POI,49.2201608,15.3358731,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.06568133,Tmavě modrá (Slabé znečištění)
Unnamed POI,49.2100172,15.3031051,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.074370086,Tmavě modrá (Slabé znečištění)
